"","ensembl_gene_id","baseMean","log2FoldChange","pvalue","padj","external_gene_name"
"3642","ENSG00000109099",7090.81119448066,1.3564990176043,1.04423641858275e-07,3.09069264245617e-06,"PMP22"
"3651","ENSG00000109158",15.6856310029038,1.56317562178284,0.000228174730312549,0.00194877063350604,"GABRA4"
"3725","ENSG00000109906",24.1147666776428,3.02940500937839,6.60297321984609e-16,2.06425450285438e-13,"ZBTB16"
"3803","ENSG00000110660",1685.20153158663,-1.23193166012208,1.62997334853763e-06,3.21833948265207e-05,"SLC35F2"
"3852","ENSG00000111052",237.795919928138,1.08340067831131,0.0025537437785162,0.0138369666511695,"LIN7A"
"3854","ENSG00000111058",361.283749936354,1.64221151726759,2.60749259309553e-07,6.66816460283798e-06,"ACSS3"
"3862","ENSG00000111186",192.63440796046,1.91723452039545,2.69053619476333e-09,1.38981707878205e-07,"WNT5B"
"3896","ENSG00000111339",200.092611053818,1.42556024252371,3.97148233061181e-07,9.48226950726506e-06,"ART4"
"4007","ENSG00000112077",178.59558121077,-2.73184946802333,4.72516074629739e-14,9.58185975120791e-12,"RHAG"
"4046","ENSG00000112280",34.3714521382291,-1.23167600267548,0.00198350934283415,0.0113323971820176,"COL9A1"
"4164","ENSG00000113231",494.99457632171,1.84778123620636,4.16537205653336e-20,2.81550433736037e-17,"PDE8B"
"4185","ENSG00000113361",165.958848467755,1.96366941604732,0.00119102148509104,0.00746864538457003,"CDH6"
"4199","ENSG00000113492",9.26016905764699,-1.7738607332107,1.57576257269887e-05,0.000215158263566145,"AGXT2"
"4251","ENSG00000113916",4574.48833673811,-1.12144489062407,0.00352018349262971,0.0180234022000232,"BCL6"
"4369","ENSG00000115041",415.084837495367,1.52325301437533,1.28474067041316e-06,2.61053737308326e-05,"KCNIP3"
"4416","ENSG00000115290",186.099753183035,1.16622424266695,0.000182297282796571,0.00162010839540737,"GRB14"
